Region,Order ID,Current State,Action,Reward,Next State,Done
Gomti Nagar,11,"{'Restaurant Cell': (14, 17), 'Customer Cell': (30, 16), 'Preparation Time (mins)': 10, 'Expected Delivery Time (mins)': 27, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",Accept,18.0,"{'Restaurant Cell': (14, 17), 'Customer Cell': (30, 16), 'Preparation Time (mins)': 10, 'Expected Delivery Time (mins)': 27, 'Distance to Depot': 16, 'Distance to Restaurants': [19, 40, 38, 7, 28, 24, 32, 16, 6, 38, 18, 31, 14, 17, 29, 33, 4, 23, 24, 27, 7, 27, 12, 11, 34, 17, 2, 20, 21, 23, 11, 9, 18, 10, 14, 18, 32, 34, 37, 9, 29, 4, 20, 28, 21, 41, 28, 29, 37, 26, 21, 39, 15, 6, 7, 18, 15, 13, 18, 39, 29, 17, 34, 28, 32, 16, 25, 26, 17, 30, 12, 12, 13, 24, 32, 21, 16, 24, 30, 6, 12, 5, 28, 19, 28, 34, 34, 23, 20, 17, 29, 27, 18, 19, 17, 1, 34, 36, 33, 15, 25, 32, 14, 37, 16, 28, 8, 28, 32, 28, 27, 16, 29, 12, 38, 15, 31, 36, 34, 35, 22, 21, 13, 4, 19, 23, 45, 21, 2, 23, 20, 12, 24, 42, 23, 16, 16, 17, 26, 8, 8, 12, 21, 20, 44, 35, 30, 15, 28, 18, 14, 14, 35]}",False
Gomti Nagar,12,"{'Restaurant Cell': (2, 18), 'Customer Cell': (13, 8), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 68, 'Distance to Depot': 16, 'Distance to Restaurants': [19, 40, 38, 7, 28, 24, 32, 16, 6, 38, 18, 31, 14, 17, 29, 33, 4, 23, 24, 27, 7, 27, 12, 11, 34, 17, 2, 20, 21, 23, 11, 9, 18, 10, 14, 18, 32, 34, 37, 9, 29, 4, 20, 28, 21, 41, 28, 29, 37, 26, 21, 39, 15, 6, 7, 18, 15, 13, 18, 39, 29, 17, 34, 28, 32, 16, 25, 26, 17, 30, 12, 12, 13, 24, 32, 21, 16, 24, 30, 6, 12, 5, 28, 19, 28, 34, 34, 23, 20, 17, 29, 27, 18, 19, 17, 1, 34, 36, 33, 15, 25, 32, 14, 37, 16, 28, 8, 28, 32, 28, 27, 16, 29, 12, 38, 15, 31, 36, 34, 35, 22, 21, 13, 4, 19, 23, 45, 21, 2, 23, 20, 12, 24, 42, 23, 16, 16, 17, 26, 8, 8, 12, 21, 20, 44, 35, 30, 15, 28, 18, 14, 14, 35]}",Reject,-3.4,"{'Restaurant Cell': (2, 18), 'Customer Cell': (13, 8), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 68, 'Distance to Depot': 18, 'Distance to Restaurants': [25, 10, 14, 27, 12, 14, 8, 46, 32, 10, 16, 25, 20, 17, 5, 29, 34, 11, 16, 7, 31, 7, 22, 27, 12, 19, 32, 40, 13, 19, 33, 33, 18, 24, 46, 34, 10, 18, 19, 37, 21, 38, 14, 22, 17, 21, 12, 17, 23, 24, 13, 21, 23, 28, 27, 16, 49, 37, 16, 25, 5, 37, 14, 6, 14, 36, 9, 22, 51, 26, 32, 22, 21, 10, 18, 19, 18, 40, 28, 34, 22, 35, 20, 23, 32, 0, 20, 11, 16, 43, 9, 9, 26, 31, 25, 35, 4, 20, 13, 49, 13, 2, 28, 13, 18, 6, 38, 20, 4, 36, 23, 20, 15, 28, 24, 19, 15, 26, 26, 7, 22, 21, 21, 32, 41, 39, 11, 31, 32, 41, 14, 46, 10, 22, 11, 42, 32, 31, 8, 26, 26, 46, 35, 18, 10, 19, 10, 33, 18, 16, 48, 48, 15]}",False
Gomti Nagar,13,"{'Restaurant Cell': (9, 5), 'Customer Cell': (33, 26), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 55, 'Distance to Depot': 18, 'Distance to Restaurants': [25, 10, 14, 27, 12, 14, 8, 46, 32, 10, 16, 25, 20, 17, 5, 29, 34, 11, 16, 7, 31, 7, 22, 27, 12, 19, 32, 40, 13, 19, 33, 33, 18, 24, 46, 34, 10, 18, 19, 37, 21, 38, 14, 22, 17, 21, 12, 17, 23, 24, 13, 21, 23, 28, 27, 16, 49, 37, 16, 25, 5, 37, 14, 6, 14, 36, 9, 22, 51, 26, 32, 22, 21, 10, 18, 19, 18, 40, 28, 34, 22, 35, 20, 23, 32, 0, 20, 11, 16, 43, 9, 9, 26, 31, 25, 35, 4, 20, 13, 49, 13, 2, 28, 13, 18, 6, 38, 20, 4, 36, 23, 20, 15, 28, 24, 19, 15, 26, 26, 7, 22, 21, 21, 32, 41, 39, 11, 31, 32, 41, 14, 46, 10, 22, 11, 42, 32, 31, 8, 26, 26, 46, 35, 18, 10, 19, 10, 33, 18, 16, 48, 48, 15]}",Reject,-2.5,"{'Restaurant Cell': (9, 5), 'Customer Cell': (33, 26), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 55, 'Distance to Depot': 15, 'Distance to Restaurants': [0, 21, 19, 12, 33, 29, 33, 31, 17, 19, 11, 36, 7, 20, 26, 38, 19, 16, 9, 26, 16, 24, 9, 8, 15, 22, 17, 25, 18, 6, 18, 18, 7, 9, 31, 23, 15, 39, 42, 22, 10, 23, 13, 33, 8, 46, 13, 10, 42, 31, 26, 44, 4, 13, 12, 15, 34, 22, 19, 44, 28, 22, 39, 19, 37, 11, 24, 7, 36, 35, 9, 13, 8, 17, 37, 26, 21, 29, 35, 19, 15, 20, 33, 24, 33, 25, 39, 14, 9, 28, 34, 32, 1, 6, 22, 20, 29, 41, 38, 34, 30, 25, 5, 18, 15, 21, 23, 9, 29, 33, 32, 5, 34, 17, 43, 12, 36, 41, 39, 18, 3, 26, 12, 17, 26, 28, 26, 6, 17, 28, 19, 31, 27, 47, 18, 27, 21, 6, 31, 11, 11, 31, 26, 7, 25, 40, 35, 8, 9, 21, 33, 33, 40]}",False
Gomti Nagar,14,"{'Restaurant Cell': (5, 26), 'Customer Cell': (18, 5), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 74, 'Distance to Depot': 15, 'Distance to Restaurants': [0, 21, 19, 12, 33, 29, 33, 31, 17, 19, 11, 36, 7, 20, 26, 38, 19, 16, 9, 26, 16, 24, 9, 8, 15, 22, 17, 25, 18, 6, 18, 18, 7, 9, 31, 23, 15, 39, 42, 22, 10, 23, 13, 33, 8, 46, 13, 10, 42, 31, 26, 44, 4, 13, 12, 15, 34, 22, 19, 44, 28, 22, 39, 19, 37, 11, 24, 7, 36, 35, 9, 13, 8, 17, 37, 26, 21, 29, 35, 19, 15, 20, 33, 24, 33, 25, 39, 14, 9, 28, 34, 32, 1, 6, 22, 20, 29, 41, 38, 34, 30, 25, 5, 18, 15, 21, 23, 9, 29, 33, 32, 5, 34, 17, 43, 12, 36, 41, 39, 18, 3, 26, 12, 17, 26, 28, 26, 6, 17, 28, 19, 31, 27, 47, 18, 27, 21, 6, 31, 11, 11, 31, 26, 7, 25, 40, 35, 8, 9, 21, 33, 33, 40]}",Reject,-2.8,"{'Restaurant Cell': (5, 26), 'Customer Cell': (18, 5), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 74, 'Distance to Depot': 21, 'Distance to Restaurants': [28, 45, 43, 30, 27, 25, 37, 7, 29, 43, 23, 14, 21, 22, 34, 10, 27, 28, 29, 32, 16, 32, 19, 30, 39, 20, 21, 3, 26, 28, 12, 14, 23, 19, 9, 5, 37, 21, 20, 14, 34, 25, 25, 17, 26, 20, 33, 34, 16, 15, 26, 18, 26, 17, 22, 23, 14, 10, 23, 16, 34, 6, 25, 33, 25, 39, 30, 31, 12, 13, 35, 17, 20, 29, 21, 20, 21, 1, 11, 17, 17, 28, 19, 16, 7, 39, 19, 28, 25, 6, 30, 30, 29, 34, 14, 22, 39, 19, 30, 12, 26, 37, 31, 42, 21, 33, 15, 33, 37, 5, 16, 23, 24, 11, 15, 20, 24, 13, 13, 40, 27, 18, 18, 27, 4, 0, 50, 34, 25, 2, 25, 15, 29, 21, 28, 7, 7, 34, 31, 25, 27, 13, 4, 25, 49, 20, 31, 36, 33, 23, 13, 15, 28]}",False
Gomti Nagar,15,"{'Restaurant Cell': (13, 20), 'Customer Cell': (28, 23), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 36, 'Distance to Depot': 21, 'Distance to Restaurants': [28, 45, 43, 30, 27, 25, 37, 7, 29, 43, 23, 14, 21, 22, 34, 10, 27, 28, 29, 32, 16, 32, 19, 30, 39, 20, 21, 3, 26, 28, 12, 14, 23, 19, 9, 5, 37, 21, 20, 14, 34, 25, 25, 17, 26, 20, 33, 34, 16, 15, 26, 18, 26, 17, 22, 23, 14, 10, 23, 16, 34, 6, 25, 33, 25, 39, 30, 31, 12, 13, 35, 17, 20, 29, 21, 20, 21, 1, 11, 17, 17, 28, 19, 16, 7, 39, 19, 28, 25, 6, 30, 30, 29, 34, 14, 22, 39, 19, 30, 12, 26, 37, 31, 42, 21, 33, 15, 33, 37, 5, 16, 23, 24, 11, 15, 20, 24, 13, 13, 40, 27, 18, 18, 27, 4, 0, 50, 34, 25, 2, 25, 15, 29, 21, 28, 7, 7, 34, 31, 25, 27, 13, 4, 25, 49, 20, 31, 36, 33, 23, 13, 15, 28]}",Accept,9.0,"{'Restaurant Cell': (13, 20), 'Customer Cell': (28, 23), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 36, 'Distance to Depot': 21, 'Distance to Restaurants': [24, 45, 43, 16, 27, 25, 37, 7, 15, 43, 23, 22, 19, 22, 34, 24, 13, 28, 29, 32, 8, 32, 17, 16, 39, 20, 7, 11, 26, 28, 6, 6, 23, 15, 7, 9, 37, 25, 28, 2, 34, 11, 25, 19, 26, 32, 33, 34, 28, 17, 26, 30, 20, 11, 12, 23, 10, 4, 23, 30, 34, 8, 25, 33, 25, 25, 30, 31, 12, 21, 21, 17, 18, 29, 23, 20, 21, 15, 21, 5, 17, 14, 19, 16, 19, 39, 25, 28, 25, 8, 30, 30, 23, 24, 14, 8, 39, 27, 30, 10, 26, 37, 19, 42, 21, 33, 1, 33, 37, 19, 18, 21, 24, 11, 29, 20, 24, 27, 25, 40, 27, 18, 18, 13, 10, 14, 50, 26, 11, 14, 25, 7, 29, 33, 28, 7, 7, 22, 31, 13, 13, 7, 12, 25, 49, 26, 31, 22, 33, 23, 9, 9, 28]}",False
Gomti Nagar,16,"{'Restaurant Cell': (2, 18), 'Customer Cell': (16, 16), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 65, 'Distance to Depot': 21, 'Distance to Restaurants': [24, 45, 43, 16, 27, 25, 37, 7, 15, 43, 23, 22, 19, 22, 34, 24, 13, 28, 29, 32, 8, 32, 17, 16, 39, 20, 7, 11, 26, 28, 6, 6, 23, 15, 7, 9, 37, 25, 28, 2, 34, 11, 25, 19, 26, 32, 33, 34, 28, 17, 26, 30, 20, 11, 12, 23, 10, 4, 23, 30, 34, 8, 25, 33, 25, 25, 30, 31, 12, 21, 21, 17, 18, 29, 23, 20, 21, 15, 21, 5, 17, 14, 19, 16, 19, 39, 25, 28, 25, 8, 30, 30, 23, 24, 14, 8, 39, 27, 30, 10, 26, 37, 19, 42, 21, 33, 1, 33, 37, 19, 18, 21, 24, 11, 29, 20, 24, 27, 25, 40, 27, 18, 18, 13, 10, 14, 50, 26, 11, 14, 25, 7, 29, 33, 28, 7, 7, 22, 31, 13, 13, 7, 12, 25, 49, 26, 31, 22, 33, 23, 9, 9, 28]}",Reject,-2.1,"{'Restaurant Cell': (2, 18), 'Customer Cell': (16, 16), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 65, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",False
Gomti Nagar,17,"{'Restaurant Cell': (4, 27), 'Customer Cell': (6, 8), 'Preparation Time (mins)': 9, 'Expected Delivery Time (mins)': 48, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",Reject,-1.9,"{'Restaurant Cell': (4, 27), 'Customer Cell': (6, 8), 'Preparation Time (mins)': 9, 'Expected Delivery Time (mins)': 48, 'Distance to Depot': 19, 'Distance to Restaurants': [22, 43, 41, 20, 25, 23, 35, 9, 19, 41, 21, 18, 17, 20, 32, 20, 17, 26, 27, 30, 6, 30, 15, 20, 37, 18, 11, 7, 24, 26, 4, 4, 21, 13, 9, 5, 35, 21, 24, 4, 32, 15, 23, 15, 24, 28, 31, 32, 24, 13, 24, 26, 18, 9, 12, 21, 12, 0, 21, 26, 32, 4, 23, 31, 23, 29, 28, 29, 14, 17, 25, 15, 16, 27, 19, 18, 19, 11, 17, 7, 15, 18, 17, 14, 15, 37, 21, 26, 23, 6, 28, 28, 21, 24, 12, 12, 37, 23, 28, 12, 24, 35, 21, 40, 19, 31, 5, 31, 35, 15, 14, 19, 22, 9, 25, 18, 22, 23, 21, 38, 25, 16, 16, 17, 6, 10, 48, 24, 15, 10, 23, 9, 27, 29, 26, 5, 5, 24, 29, 15, 17, 9, 8, 23, 47, 22, 29, 26, 31, 21, 11, 11, 26]}",False
Gomti Nagar,18,"{'Restaurant Cell': (4, 16), 'Customer Cell': (13, 4), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 50, 'Distance to Depot': 19, 'Distance to Restaurants': [22, 43, 41, 20, 25, 23, 35, 9, 19, 41, 21, 18, 17, 20, 32, 20, 17, 26, 27, 30, 6, 30, 15, 20, 37, 18, 11, 7, 24, 26, 4, 4, 21, 13, 9, 5, 35, 21, 24, 4, 32, 15, 23, 15, 24, 28, 31, 32, 24, 13, 24, 26, 18, 9, 12, 21, 12, 0, 21, 26, 32, 4, 23, 31, 23, 29, 28, 29, 14, 17, 25, 15, 16, 27, 19, 18, 19, 11, 17, 7, 15, 18, 17, 14, 15, 37, 21, 26, 23, 6, 28, 28, 21, 24, 12, 12, 37, 23, 28, 12, 24, 35, 21, 40, 19, 31, 5, 31, 35, 15, 14, 19, 22, 9, 25, 18, 22, 23, 21, 38, 25, 16, 16, 17, 6, 10, 48, 24, 15, 10, 23, 9, 27, 29, 26, 5, 5, 24, 29, 15, 17, 9, 8, 23, 47, 22, 29, 26, 31, 21, 11, 11, 26]}",Reject,-3.5,"{'Restaurant Cell': (4, 16), 'Customer Cell': (13, 4), 'Preparation Time (mins)': 15, 'Expected Delivery Time (mins)': 50, 'Distance to Depot': 18, 'Distance to Restaurants': [33, 18, 22, 35, 10, 12, 0, 44, 34, 18, 22, 23, 26, 15, 7, 27, 32, 17, 24, 7, 29, 9, 24, 35, 20, 17, 30, 38, 15, 27, 31, 31, 26, 24, 44, 32, 18, 16, 17, 35, 29, 36, 20, 20, 25, 17, 20, 25, 21, 22, 11, 19, 31, 26, 27, 18, 47, 35, 14, 23, 5, 35, 12, 14, 12, 44, 9, 30, 49, 24, 40, 20, 25, 16, 16, 17, 16, 38, 26, 32, 20, 33, 18, 21, 30, 8, 18, 19, 24, 41, 7, 7, 34, 39, 23, 33, 4, 18, 7, 47, 11, 8, 36, 21, 18, 12, 36, 28, 4, 34, 21, 28, 13, 26, 22, 21, 13, 24, 24, 15, 30, 19, 21, 32, 39, 37, 13, 39, 30, 39, 14, 44, 8, 16, 15, 40, 30, 39, 6, 30, 32, 44, 33, 26, 16, 17, 6, 41, 26, 14, 46, 46, 9]}",False
Gomti Nagar,19,"{'Restaurant Cell': (13, 20), 'Customer Cell': (14, 10), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 30, 'Distance to Depot': 18, 'Distance to Restaurants': [33, 18, 22, 35, 10, 12, 0, 44, 34, 18, 22, 23, 26, 15, 7, 27, 32, 17, 24, 7, 29, 9, 24, 35, 20, 17, 30, 38, 15, 27, 31, 31, 26, 24, 44, 32, 18, 16, 17, 35, 29, 36, 20, 20, 25, 17, 20, 25, 21, 22, 11, 19, 31, 26, 27, 18, 47, 35, 14, 23, 5, 35, 12, 14, 12, 44, 9, 30, 49, 24, 40, 20, 25, 16, 16, 17, 16, 38, 26, 32, 20, 33, 18, 21, 30, 8, 18, 19, 24, 41, 7, 7, 34, 39, 23, 33, 4, 18, 7, 47, 11, 8, 36, 21, 18, 12, 36, 28, 4, 34, 21, 28, 13, 26, 22, 21, 13, 24, 24, 15, 30, 19, 21, 32, 39, 37, 13, 39, 30, 39, 14, 44, 8, 16, 15, 40, 30, 39, 6, 30, 32, 44, 33, 26, 16, 17, 6, 41, 26, 14, 46, 46, 9]}",Accept,15.0,"{'Restaurant Cell': (13, 20), 'Customer Cell': (14, 10), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 30, 'Distance to Depot': 6, 'Distance to Restaurants': [15, 18, 16, 17, 18, 14, 18, 34, 20, 16, 4, 21, 8, 5, 11, 23, 22, 1, 6, 11, 19, 9, 10, 17, 12, 7, 20, 28, 3, 9, 21, 21, 8, 12, 34, 22, 10, 24, 27, 25, 11, 26, 2, 18, 7, 31, 6, 7, 27, 16, 11, 29, 13, 16, 15, 4, 37, 25, 4, 29, 13, 25, 24, 6, 22, 26, 9, 12, 39, 20, 22, 10, 9, 2, 22, 11, 6, 28, 20, 22, 10, 23, 18, 11, 20, 12, 24, 1, 6, 31, 19, 17, 16, 21, 13, 23, 14, 26, 23, 37, 15, 10, 18, 15, 6, 6, 26, 10, 14, 24, 17, 10, 19, 16, 28, 7, 21, 26, 24, 13, 12, 11, 9, 20, 29, 27, 23, 21, 20, 29, 4, 34, 12, 32, 3, 30, 20, 21, 16, 14, 14, 34, 23, 8, 22, 25, 20, 23, 8, 6, 36, 36, 25]}",False
Gomti Nagar,20,"{'Restaurant Cell': (8, 1), 'Customer Cell': (2, 2), 'Preparation Time (mins)': 13, 'Expected Delivery Time (mins)': 33, 'Distance to Depot': 6, 'Distance to Restaurants': [15, 18, 16, 17, 18, 14, 18, 34, 20, 16, 4, 21, 8, 5, 11, 23, 22, 1, 6, 11, 19, 9, 10, 17, 12, 7, 20, 28, 3, 9, 21, 21, 8, 12, 34, 22, 10, 24, 27, 25, 11, 26, 2, 18, 7, 31, 6, 7, 27, 16, 11, 29, 13, 16, 15, 4, 37, 25, 4, 29, 13, 25, 24, 6, 22, 26, 9, 12, 39, 20, 22, 10, 9, 2, 22, 11, 6, 28, 20, 22, 10, 23, 18, 11, 20, 12, 24, 1, 6, 31, 19, 17, 16, 21, 13, 23, 14, 26, 23, 37, 15, 10, 18, 15, 6, 6, 26, 10, 14, 24, 17, 10, 19, 16, 28, 7, 21, 26, 24, 13, 12, 11, 9, 20, 29, 27, 23, 21, 20, 29, 4, 34, 12, 32, 3, 30, 20, 21, 16, 14, 14, 34, 23, 8, 22, 25, 20, 23, 8, 6, 36, 36, 25]}",Accept,12.0,"{'Restaurant Cell': (8, 1), 'Customer Cell': (2, 2), 'Preparation Time (mins)': 13, 'Expected Delivery Time (mins)': 33, 'Distance to Depot': 26, 'Distance to Restaurants': [23, 4, 8, 35, 20, 22, 14, 54, 40, 4, 24, 33, 28, 25, 13, 37, 42, 19, 18, 15, 39, 15, 30, 31, 8, 27, 40, 48, 21, 19, 41, 41, 24, 32, 54, 42, 10, 26, 27, 45, 15, 46, 22, 30, 21, 27, 14, 13, 31, 32, 21, 29, 27, 36, 35, 24, 57, 45, 24, 33, 13, 45, 22, 14, 22, 32, 17, 16, 59, 34, 32, 30, 29, 18, 26, 27, 26, 48, 36, 42, 30, 43, 28, 31, 40, 8, 28, 19, 22, 51, 17, 17, 24, 25, 33, 43, 10, 28, 19, 57, 21, 10, 28, 7, 26, 14, 46, 14, 10, 44, 31, 26, 23, 36, 32, 27, 23, 34, 34, 7, 20, 29, 29, 40, 49, 47, 3, 25, 40, 49, 22, 54, 18, 28, 19, 50, 40, 25, 16, 34, 34, 54, 43, 22, 2, 27, 16, 27, 14, 24, 56, 56, 21]}",False
Gomti Nagar,21,"{'Restaurant Cell': (6, 26), 'Customer Cell': (19, 31), 'Preparation Time (mins)': 13, 'Expected Delivery Time (mins)': 53, 'Distance to Depot': 26, 'Distance to Restaurants': [23, 4, 8, 35, 20, 22, 14, 54, 40, 4, 24, 33, 28, 25, 13, 37, 42, 19, 18, 15, 39, 15, 30, 31, 8, 27, 40, 48, 21, 19, 41, 41, 24, 32, 54, 42, 10, 26, 27, 45, 15, 46, 22, 30, 21, 27, 14, 13, 31, 32, 21, 29, 27, 36, 35, 24, 57, 45, 24, 33, 13, 45, 22, 14, 22, 32, 17, 16, 59, 34, 32, 30, 29, 18, 26, 27, 26, 48, 36, 42, 30, 43, 28, 31, 40, 8, 28, 19, 22, 51, 17, 17, 24, 25, 33, 43, 10, 28, 19, 57, 21, 10, 28, 7, 26, 14, 46, 14, 10, 44, 31, 26, 23, 36, 32, 27, 23, 34, 34, 7, 20, 29, 29, 40, 49, 47, 3, 25, 40, 49, 22, 54, 18, 28, 19, 50, 40, 25, 16, 34, 34, 54, 43, 22, 2, 27, 16, 27, 14, 24, 56, 56, 21]}",Reject,-2.6,"{'Restaurant Cell': (6, 26), 'Customer Cell': (19, 31), 'Preparation Time (mins)': 13, 'Expected Delivery Time (mins)': 53, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",False
Gomti Nagar,22,"{'Restaurant Cell': (5, 27), 'Customer Cell': (11, 19), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 40, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",Accept,5.0,"{'Restaurant Cell': (5, 27), 'Customer Cell': (11, 19), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 40, 'Distance to Depot': 12, 'Distance to Restaurants': [27, 24, 22, 29, 6, 4, 16, 28, 28, 22, 16, 9, 20, 7, 13, 11, 26, 11, 18, 11, 15, 11, 18, 29, 18, 5, 20, 22, 9, 21, 15, 15, 20, 18, 28, 16, 16, 12, 15, 19, 23, 24, 14, 6, 19, 19, 14, 19, 15, 6, 5, 17, 25, 16, 21, 12, 31, 19, 8, 17, 13, 19, 12, 12, 10, 38, 9, 24, 33, 8, 34, 14, 19, 10, 10, 1, 6, 22, 10, 16, 12, 27, 6, 5, 14, 18, 12, 13, 18, 25, 9, 9, 28, 33, 7, 21, 18, 14, 11, 31, 5, 16, 30, 21, 12, 12, 20, 22, 16, 18, 5, 22, 7, 10, 16, 15, 9, 14, 12, 19, 24, 3, 15, 26, 23, 21, 29, 33, 24, 23, 8, 28, 8, 20, 9, 24, 14, 33, 10, 24, 26, 28, 17, 20, 28, 13, 10, 35, 20, 6, 30, 30, 13]}",False
